Time_Step,Backlog_Level_b1,Trigger_Inventory_I2
262,12,No_Transshipment
262,13,No_Transshipment
262,14,No_Transshipment
262,15,No_Transshipment
262,16,No_Transshipment
262,17,No_Transshipment
262,18,No_Transshipment
262,19,No_Transshipment
262,20,No_Transshipment
263,0,No_Transshipment
263,1,No_Transshipment
263,2,No_Transshipment
263,3,No_Transshipment
263,4,No_Transshipment
263,5,No_Transshipment
263,6,No_Transshipment
263,7,No_Transshipment
263,8,No_Transshipment
263,9,No_Transshipment
263,10,No_Transshipment
263,11,No_Transshipment
263,12,No_Transshipment
263,13,No_Transshipment
263,14,No_Transshipment
263,15,No_Transshipment
263,16,No_Transshipment
263,17,No_Transshipment
263,18,No_Transshipment
263,19,No_Transshipment
263,20,No_Transshipment
264,0,No_Transshipment
264,1,No_Transshipment
264,2,No_Transshipment
264,3,No_Transshipment
264,4,No_Transshipment
264,5,No_Transshipment
264,6,No_Transshipment
264,7,No_Transshipment
264,8,No_Transshipment
264,9,No_Transshipment
264,10,No_Transshipment
264,11,No_Transshipment
264,12,No_Transshipment
264,13,No_Transshipment
264,14,No_Transshipment
264,15,No_Transshipment
264,16,No_Transshipment
264,17,No_Transshipment
264,18,No_Transshipment
264,19,No_Transshipment
264,20,No_Transshipment
265,0,No_Transshipment
265,1,No_Transshipment
265,2,No_Transshipment
265,3,No_Transshipment
265,4,No_Transshipment
265,5,No_Transshipment
265,6,No_Transshipment
265,7,No_Transshipment
265,8,No_Transshipment
265,9,No_Transshipment
265,10,No_Transshipment
265,11,No_Transshipment
265,12,No_Transshipment
265,13,No_Transshipment
265,14,No_Transshipment
265,15,No_Transshipment
265,16,No_Transshipment
265,17,No_Transshipment
265,18,No_Transshipment
265,19,No_Transshipment
265,20,No_Transshipment
266,0,No_Transshipment
266,1,No_Transshipment
266,2,No_Transshipment
266,3,No_Transshipment
266,4,No_Transshipment
266,5,No_Transshipment
266,6,No_Transshipment
266,7,No_Transshipment
266,8,No_Transshipment
266,9,No_Transshipment
266,10,No_Transshipment
266,11,No_Transshipment
266,12,No_Transshipment
266,13,No_Transshipment
266,14,No_Transshipment
266,15,No_Transshipment
266,16,No_Transshipment
266,17,No_Transshipment
266,18,No_Transshipment
266,19,No_Transshipment
266,20,No_Transshipment
267,0,No_Transshipment
267,1,No_Transshipment
267,2,No_Transshipment
267,3,No_Transshipment
267,4,No_Transshipment
267,5,No_Transshipment
267,6,No_Transshipment
267,7,No_Transshipment
267,8,No_Transshipment
267,9,No_Transshipment
267,10,No_Transshipment
267,11,No_Transshipment
267,12,No_Transshipment
267,13,No_Transshipment
267,14,No_Transshipment
267,15,No_Transshipment
267,16,No_Transshipment
267,17,No_Transshipment
267,18,No_Transshipment
267,19,No_Transshipment
267,20,No_Transshipment
268,0,No_Transshipment
268,1,No_Transshipment
268,2,No_Transshipment
268,3,No_Transshipment
268,4,No_Transshipment
268,5,No_Transshipment
268,6,No_Transshipment
268,7,No_Transshipment
268,8,No_Transshipment
268,9,No_Transshipment
268,10,No_Transshipment
268,11,No_Transshipment
268,12,No_Transshipment
268,13,No_Transshipment
268,14,No_Transshipment
268,15,No_Transshipment
268,16,No_Transshipment
268,17,No_Transshipment
268,18,No_Transshipment
268,19,No_Transshipment
268,20,No_Transshipment
269,0,No_Transshipment
269,1,No_Transshipment
269,2,No_Transshipment
269,3,No_Transshipment
269,4,No_Transshipment
269,5,No_Transshipment
269,6,No_Transshipment
269,7,No_Transshipment
269,8,No_Transshipment
269,9,No_Transshipment
269,10,No_Transshipment
269,11,No_Transshipment
269,12,No_Transshipment
269,13,No_Transshipment
269,14,No_Transshipment
269,15,No_Transshipment
269,16,No_Transshipment
269,17,No_Transshipment
269,18,No_Transshipment
269,19,No_Transshipment
269,20,No_Transshipment
270,0,No_Transshipment
270,1,No_Transshipment
270,2,No_Transshipment
270,3,No_Transshipment
270,4,No_Transshipment
270,5,No_Transshipment
270,6,No_Transshipment
270,7,No_Transshipment
270,8,No_Transshipment
270,9,No_Transshipment
270,10,No_Transshipment
270,11,No_Transshipment
270,12,No_Transshipment
270,13,No_Transshipment
270,14,No_Transshipment
270,15,No_Transshipment
270,16,No_Transshipment
270,17,No_Transshipment
270,18,No_Transshipment
270,19,No_Transshipment
270,20,No_Transshipment
271,0,No_Transshipment
271,1,No_Transshipment
271,2,No_Transshipment
271,3,No_Transshipment
271,4,No_Transshipment
271,5,No_Transshipment
271,6,No_Transshipment
271,7,No_Transshipment
271,8,No_Transshipment
271,9,No_Transshipment
271,10,No_Transshipment
271,11,No_Transshipment
271,12,No_Transshipment
271,13,No_Transshipment
271,14,No_Transshipment
271,15,No_Transshipment
271,16,No_Transshipment
271,17,No_Transshipment
271,18,No_Transshipment
271,19,No_Transshipment
271,20,No_Transshipment
272,0,No_Transshipment
272,1,No_Transshipment
272,2,No_Transshipment
272,3,No_Transshipment
272,4,No_Transshipment
272,5,No_Transshipment
272,6,No_Transshipment
272,7,No_Transshipment
272,8,No_Transshipment
272,9,No_Transshipment
272,10,No_Transshipment
272,11,No_Transshipment
272,12,No_Transshipment
272,13,No_Transshipment
272,14,No_Transshipment
272,15,No_Transshipment
272,16,No_Transshipment
272,17,No_Transshipment
272,18,No_Transshipment
272,19,No_Transshipment
272,20,No_Transshipment
273,0,No_Transshipment
273,1,No_Transshipment
273,2,No_Transshipment
273,3,No_Transshipment
273,4,No_Transshipment
273,5,No_Transshipment
273,6,No_Transshipment
273,7,No_Transshipment
273,8,No_Transshipment
273,9,No_Transshipment
273,10,No_Transshipment
273,11,No_Transshipment
273,12,No_Transshipment
273,13,No_Transshipment
273,14,No_Transshipment
273,15,No_Transshipment
273,16,No_Transshipment
273,17,No_Transshipment
273,18,No_Transshipment
273,19,No_Transshipment
273,20,No_Transshipment
274,0,No_Transshipment
274,1,No_Transshipment
274,2,No_Transshipment
274,3,No_Transshipment
274,4,No_Transshipment
274,5,No_Transshipment
274,6,No_Transshipment
274,7,No_Transshipment
274,8,No_Transshipment
274,9,No_Transshipment
274,10,No_Transshipment
274,11,No_Transshipment
274,12,No_Transshipment
274,13,No_Transshipment
274,14,No_Transshipment
274,15,No_Transshipment
274,16,No_Transshipment
274,17,No_Transshipment
274,18,No_Transshipment
274,19,No_Transshipment
274,20,No_Transshipment
275,0,No_Transshipment
275,1,No_Transshipment
275,2,No_Transshipment
275,3,No_Transshipment
275,4,No_Transshipment
275,5,No_Transshipment
275,6,No_Transshipment
275,7,No_Transshipment
275,8,No_Transshipment
275,9,No_Transshipment
275,10,No_Transshipment
275,11,No_Transshipment
275,12,No_Transshipment
275,13,No_Transshipment
275,14,No_Transshipment
275,15,No_Transshipment
275,16,No_Transshipment
275,17,No_Transshipment
275,18,No_Transshipment
275,19,No_Transshipment
275,20,No_Transshipment
276,0,No_Transshipment
276,1,No_Transshipment
276,2,No_Transshipment
276,3,No_Transshipment
276,4,No_Transshipment
276,5,No_Transshipment
276,6,No_Transshipment
276,7,No_Transshipment
276,8,No_Transshipment
276,9,No_Transshipment
276,10,No_Transshipment
276,11,No_Transshipment
276,12,No_Transshipment
276,13,No_Transshipment
276,14,No_Transshipment
276,15,No_Transshipment
276,16,No_Transshipment
276,17,No_Transshipment
276,18,No_Transshipment
276,19,No_Transshipment
276,20,No_Transshipment
277,0,No_Transshipment
277,1,No_Transshipment
277,2,No_Transshipment
277,3,No_Transshipment
277,4,No_Transshipment
277,5,No_Transshipment
277,6,No_Transshipment
277,7,No_Transshipment
277,8,No_Transshipment
277,9,No_Transshipment
277,10,No_Transshipment
277,11,No_Transshipment
277,12,No_Transshipment
277,13,No_Transshipment
277,14,No_Transshipment
277,15,No_Transshipment
277,16,No_Transshipment
277,17,No_Transshipment
277,18,No_Transshipment
277,19,No_Transshipment
277,20,No_Transshipment
278,0,No_Transshipment
278,1,No_Transshipment
278,2,No_Transshipment
278,3,No_Transshipment
278,4,No_Transshipment
278,5,No_Transshipment
278,6,No_Transshipment
278,7,No_Transshipment
278,8,No_Transshipment
278,9,No_Transshipment
278,10,No_Transshipment
278,11,No_Transshipment
278,12,No_Transshipment
278,13,No_Transshipment
278,14,No_Transshipment
278,15,No_Transshipment
278,16,No_Transshipment
278,17,No_Transshipment
278,18,No_Transshipment
278,19,No_Transshipment
278,20,No_Transshipment
279,0,No_Transshipment
279,1,No_Transshipment
279,2,No_Transshipment
279,3,No_Transshipment
279,4,No_Transshipment
279,5,No_Transshipment
279,6,No_Transshipment
279,7,No_Transshipment
279,8,No_Transshipment
279,9,No_Transshipment
279,10,No_Transshipment
279,11,No_Transshipment
279,12,No_Transshipment
279,13,No_Transshipment
279,14,No_Transshipment
279,15,No_Transshipment
279,16,No_Transshipment
279,17,No_Transshipment
279,18,No_Transshipment
279,19,No_Transshipment
279,20,No_Transshipment
280,0,No_Transshipment
280,1,No_Transshipment
280,2,No_Transshipment
280,3,No_Transshipment
280,4,No_Transshipment
280,5,No_Transshipment
280,6,No_Transshipment
280,7,No_Transshipment
280,8,No_Transshipment
280,9,No_Transshipment
280,10,No_Transshipment
280,11,No_Transshipment
280,12,No_Transshipment
280,13,No_Transshipment
280,14,No_Transshipment
280,15,No_Transshipment
280,16,No_Transshipment
280,17,No_Transshipment
280,18,No_Transshipment
280,19,No_Transshipment
280,20,No_Transshipment
281,0,No_Transshipment
281,1,No_Transshipment
281,2,No_Transshipment
281,3,No_Transshipment
281,4,No_Transshipment
281,5,No_Transshipment
281,6,No_Transshipment
281,7,No_Transshipment
281,8,No_Transshipment
281,9,No_Transshipment
281,10,No_Transshipment
281,11,No_Transshipment
281,12,No_Transshipment
281,13,No_Transshipment
281,14,No_Transshipment
281,15,No_Transshipment
281,16,No_Transshipment
281,17,No_Transshipment
281,18,No_Transshipment
281,19,No_Transshipment
281,20,No_Transshipment
282,0,No_Transshipment
282,1,No_Transshipment
282,2,No_Transshipment
282,3,No_Transshipment
282,4,No_Transshipment
282,5,No_Transshipment
282,6,No_Transshipment
282,7,No_Transshipment
282,8,No_Transshipment
282,9,No_Transshipment
282,10,No_Transshipment
282,11,No_Transshipment
282,12,No_Transshipment
282,13,No_Transshipment
282,14,No_Transshipment
282,15,No_Transshipment
282,16,No_Transshipment
282,17,No_Transshipment
282,18,No_Transshipment
282,19,No_Transshipment
282,20,No_Transshipment
283,0,No_Transshipment
283,1,No_Transshipment
283,2,No_Transshipment
283,3,No_Transshipment
283,4,No_Transshipment
283,5,No_Transshipment
283,6,No_Transshipment
283,7,No_Transshipment
283,8,No_Transshipment
283,9,No_Transshipment
283,10,No_Transshipment
283,11,No_Transshipment
283,12,No_Transshipment
283,13,No_Transshipment
283,14,No_Transshipment
283,15,No_Transshipment
283,16,No_Transshipment
283,17,No_Transshipment
283,18,No_Transshipment
283,19,No_Transshipment
283,20,No_Transshipment
284,0,No_Transshipment
284,1,No_Transshipment
284,2,No_Transshipment
284,3,No_Transshipment
284,4,No_Transshipment
284,5,No_Transshipment
284,6,No_Transshipment
284,7,No_Transshipment
284,8,No_Transshipment
284,9,No_Transshipment
284,10,No_Transshipment
284,11,No_Transshipment
284,12,No_Transshipment
284,13,No_Transshipment
284,14,No_Transshipment
284,15,No_Transshipment
284,16,No_Transshipment
284,17,No_Transshipment
284,18,No_Transshipment
284,19,No_Transshipment
284,20,No_Transshipment
285,0,No_Transshipment
285,1,No_Transshipment
285,2,No_Transshipment
285,3,No_Transshipment
285,4,No_Transshipment
285,5,No_Transshipment
285,6,No_Transshipment
285,7,No_Transshipment
285,8,No_Transshipment
285,9,No_Transshipment
285,10,No_Transshipment
285,11,No_Transshipment
285,12,No_Transshipment
285,13,No_Transshipment
285,14,No_Transshipment
285,15,No_Transshipment
285,16,No_Transshipment
285,17,No_Transshipment
285,18,No_Transshipment
285,19,No_Transshipment
285,20,No_Transshipment
286,0,No_Transshipment
286,1,No_Transshipment
286,2,No_Transshipment
286,3,No_Transshipment
286,4,No_Transshipment
286,5,No_Transshipment
286,6,No_Transshipment
286,7,No_Transshipment
286,8,No_Transshipment
286,9,No_Transshipment
286,10,No_Transshipment
286,11,No_Transshipment
286,12,No_Transshipment
286,13,No_Transshipment
286,14,No_Transshipment
286,15,No_Transshipment
286,16,No_Transshipment
286,17,No_Transshipment
286,18,No_Transshipment
286,19,No_Transshipment
286,20,No_Transshipment
287,0,No_Transshipment
287,1,No_Transshipment
287,2,No_Transshipment
287,3,No_Transshipment
287,4,No_Transshipment
287,5,No_Transshipment
287,6,No_Transshipment
287,7,No_Transshipment
287,8,No_Transshipment
287,9,No_Transshipment
287,10,No_Transshipment
287,11,No_Transshipment
287,12,No_Transshipment
287,13,No_Transshipment
287,14,No_Transshipment
287,15,No_Transshipment
287,16,No_Transshipment
287,17,No_Transshipment
287,18,No_Transshipment
287,19,No_Transshipment
287,20,No_Transshipment
288,0,No_Transshipment
288,1,No_Transshipment
288,2,No_Transshipment
288,3,No_Transshipment
288,4,No_Transshipment
288,5,No_Transshipment
288,6,No_Transshipment
288,7,No_Transshipment
288,8,No_Transshipment
288,9,No_Transshipment
288,10,No_Transshipment
288,11,No_Transshipment
288,12,No_Transshipment
288,13,No_Transshipment
288,14,No_Transshipment
288,15,No_Transshipment
288,16,No_Transshipment
288,17,No_Transshipment
288,18,No_Transshipment
288,19,No_Transshipment
288,20,No_Transshipment
289,0,No_Transshipment
289,1,No_Transshipment
289,2,No_Transshipment
289,3,No_Transshipment
289,4,No_Transshipment
289,5,No_Transshipment
289,6,No_Transshipment
289,7,No_Transshipment
289,8,No_Transshipment
289,9,No_Transshipment
289,10,No_Transshipment
289,11,No_Transshipment
289,12,No_Transshipment
289,13,No_Transshipment
289,14,No_Transshipment
289,15,No_Transshipment
289,16,No_Transshipment
289,17,No_Transshipment
289,18,No_Transshipment
289,19,No_Transshipment
289,20,No_Transshipment
290,0,No_Transshipment
290,1,No_Transshipment
290,2,No_Transshipment
290,3,No_Transshipment
290,4,No_Transshipment
290,5,No_Transshipment
290,6,No_Transshipment
290,7,No_Transshipment
290,8,No_Transshipment
290,9,No_Transshipment
290,10,No_Transshipment
290,11,No_Transshipment
290,12,No_Transshipment
290,13,No_Transshipment
290,14,No_Transshipment
290,15,No_Transshipment
290,16,No_Transshipment
290,17,No_Transshipment
290,18,No_Transshipment
290,19,No_Transshipment
290,20,No_Transshipment
291,0,No_Transshipment
291,1,No_Transshipment
291,2,No_Transshipment
291,3,No_Transshipment
291,4,No_Transshipment
291,5,No_Transshipment
291,6,No_Transshipment
291,7,No_Transshipment
291,8,No_Transshipment
291,9,No_Transshipment
291,10,No_Transshipment
291,11,No_Transshipment
291,12,No_Transshipment
291,13,No_Transshipment
291,14,No_Transshipment
291,15,No_Transshipment
291,16,No_Transshipment
291,17,No_Transshipment
291,18,No_Transshipment
291,19,No_Transshipment
291,20,No_Transshipment
292,0,No_Transshipment
292,1,No_Transshipment
292,2,No_Transshipment
292,3,No_Transshipment
292,4,No_Transshipment
292,5,No_Transshipment
292,6,No_Transshipment
292,7,No_Transshipment
292,8,No_Transshipment
292,9,No_Transshipment
292,10,No_Transshipment
292,11,No_Transshipment
292,12,No_Transshipment
292,13,No_Transshipment
292,14,No_Transshipment
292,15,No_Transshipment
292,16,No_Transshipment
292,17,No_Transshipment
292,18,No_Transshipment
292,19,No_Transshipment
292,20,No_Transshipment
293,0,No_Transshipment
293,1,No_Transshipment
293,2,No_Transshipment
293,3,No_Transshipment
293,4,No_Transshipment
293,5,No_Transshipment
293,6,No_Transshipment
293,7,No_Transshipment
293,8,No_Transshipment
293,9,No_Transshipment
293,10,No_Transshipment
293,11,No_Transshipment
293,12,No_Transshipment
293,13,No_Transshipment
293,14,No_Transshipment
293,15,No_Transshipment
293,16,No_Transshipment
293,17,No_Transshipment
293,18,No_Transshipment
293,19,No_Transshipment
293,20,No_Transshipment
294,0,No_Transshipment
294,1,No_Transshipment
294,2,No_Transshipment
294,3,No_Transshipment
294,4,No_Transshipment
294,5,No_Transshipment
294,6,No_Transshipment
294,7,No_Transshipment
294,8,No_Transshipment
294,9,No_Transshipment
294,10,No_Transshipment
294,11,No_Transshipment
294,12,No_Transshipment
294,13,No_Transshipment
294,14,No_Transshipment
294,15,No_Transshipment
294,16,No_Transshipment
294,17,No_Transshipment
294,18,No_Transshipment
294,19,No_Transshipment
294,20,No_Transshipment
295,0,No_Transshipment
295,1,No_Transshipment
295,2,No_Transshipment
295,3,No_Transshipment
295,4,No_Transshipment
295,5,No_Transshipment
295,6,No_Transshipment
295,7,No_Transshipment
295,8,No_Transshipment
295,9,No_Transshipment
295,10,No_Transshipment
295,11,No_Transshipment
295,12,No_Transshipment
295,13,No_Transshipment
295,14,No_Transshipment
295,15,No_Transshipment
295,16,No_Transshipment
295,17,No_Transshipment
295,18,No_Transshipment
295,19,No_Transshipment
295,20,No_Transshipment
296,0,No_Transshipment
296,1,No_Transshipment
296,2,No_Transshipment
296,3,No_Transshipment
296,4,No_Transshipment
296,5,No_Transshipment
296,6,No_Transshipment
296,7,No_Transshipment
296,8,No_Transshipment
296,9,No_Transshipment
296,10,No_Transshipment
296,11,No_Transshipment
296,12,No_Transshipment
296,13,No_Transshipment
296,14,No_Transshipment
296,15,No_Transshipment
296,16,No_Transshipment
296,17,No_Transshipment
296,18,No_Transshipment
296,19,No_Transshipment
296,20,No_Transshipment
297,0,No_Transshipment
297,1,No_Transshipment
297,2,No_Transshipment
297,3,No_Transshipment
297,4,No_Transshipment
297,5,No_Transshipment
297,6,No_Transshipment
297,7,No_Transshipment
297,8,No_Transshipment
297,9,No_Transshipment
297,10,No_Transshipment
297,11,No_Transshipment
297,12,No_Transshipment
297,13,No_Transshipment
297,14,No_Transshipment
297,15,No_Transshipment
297,16,No_Transshipment
297,17,No_Transshipment
297,18,No_Transshipment
297,19,No_Transshipment
297,20,No_Transshipment
298,0,No_Transshipment
298,1,No_Transshipment
298,2,No_Transshipment
298,3,No_Transshipment
298,4,No_Transshipment
298,5,No_Transshipment
298,6,No_Transshipment
298,7,No_Transshipment
298,8,No_Transshipment
298,9,No_Transshipment
298,10,No_Transshipment
298,11,No_Transshipment
298,12,No_Transshipment
298,13,No_Transshipment
298,14,No_Transshipment
298,15,No_Transshipment
298,16,No_Transshipment
298,17,No_Transshipment
298,18,No_Transshipment
298,19,No_Transshipment
298,20,No_Transshipment
299,0,No_Transshipment
299,1,No_Transshipment
299,2,No_Transshipment
299,3,No_Transshipment
299,4,No_Transshipment
299,5,No_Transshipment
299,6,No_Transshipment
299,7,No_Transshipment
299,8,No_Transshipment
299,9,No_Transshipment
299,10,No_Transshipment
299,11,No_Transshipment
299,12,No_Transshipment
299,13,No_Transshipment
299,14,No_Transshipment
299,15,No_Transshipment
299,16,No_Transshipment
299,17,No_Transshipment
299,18,No_Transshipment
299,19,No_Transshipment
299,20,No_Transshipment
300,0,No_Transshipment
300,1,No_Transshipment
300,2,No_Transshipment
300,3,No_Transshipment
300,4,No_Transshipment
300,5,No_Transshipment
300,6,No_Transshipment
300,7,No_Transshipment
300,8,No_Transshipment
300,9,No_Transshipment
300,10,No_Transshipment
300,11,No_Transshipment
300,12,No_Transshipment
300,13,No_Transshipment
300,14,No_Transshipment
300,15,No_Transshipment
300,16,No_Transshipment
300,17,No_Transshipment
300,18,No_Transshipment
300,19,No_Transshipment
300,20,No_Transshipment
